float1,float2,int
147.7,96.373,21
148.8,97.538,21
69.7,96.933,21
70.0,96.36,21
147.0,97.415,21
147.4,98.435,21
70.0,97.866,21
147.1,98.831,21
69.9,98.275,21
147.8,99.209,21
147.6,100.106,21
149.0,100.995,21
147.4,101.823,21
70.1,101.267,21
69.6,100.721,21
70.2,100.203,21
70.1,99.702,21
146.5,100.469,21
146.8,101.216,21
147.6,101.952,21
147.3,102.661,21
69.9,102.157,21
70.1,101.671,21
69.8,101.196,21
70.1,100.738,21
147.4,101.414,21
147.4,102.071,21
69.8,101.617,21
69.9,101.176,21
147.2,101.807,21
147.4,102.423,21
147.4,103.023,21
147.5,103.608,21
147.6,104.179,21
147.4,104.733,21
70.0,104.294,21
69.9,103.864,21
147.2,104.399,21
147.0,104.918,21
147.2,105.428,21
147.0,105.923,21
69.7,105.496,21
69.8,105.081,21
147.5,105.569,21
146.9,106.039,21
70.0,105.634,21
70.1,105.239,21
69.7,104.848,21
69.8,104.467,21
147.3,104.928,21
147.7,105.383,21
147.2,105.823,21
147.0,106.252,21
146.9,106.671,21
147.2,107.085,21
147.6,107.494,21
69.6,107.115,21
147.3,107.513,21
147.4,107.904,21
147.2,108.285,21
147.7,108.664,21
147.2,109.031,21
70.0,108.663,21
147.6,109.027,21
148.4,109.392,21
69.8,109.028,21
69.7,108.671,21
70.0,108.323,21
146.5,108.663,21
151.0,109.038,21
146.8,109.369,21
70.1,109.028,21
147.1,109.356,21
70.0,109.02,21
148.5,109.354,21
70.0,109.024,21
70.0,108.698,21
69.6,108.375,21
151.2,108.726,21
146.9,109.037,21
70.1,108.723,21
69.9,108.412,21
69.8,108.106,21
70.2,107.807,21
153.1,108.161,21
147.7,108.467,21
70.0,108.172,21
70.1,107.881,21
69.6,107.591,21
69.6,107.305,21
70.0,107.027,21
70.0,106.753,21
70.0,106.482,21
69.8,106.215,21
69.7,105.95,21
70.2,105.693,21
69.7,105.436,21
69.6,105.182,21
69.8,104.932,21
69.7,104.686,21
69.7,104.443,21
70.0,104.206,21
69.5,103.968,21
69.8,103.735,21
146.8,104.026,21
146.7,104.313,21
147.1,104.598,21
148.6,104.889,21
69.7,104.658,21
69.7,104.429,21
147.2,104.707,21
147.0,104.98,21
146.9,105.249,21
147.5,105.518,21
147.0,105.78,21
147.5,106.043,21
69.8,105.816,21
69.6,105.591,21
70.1,105.372,21
69.6,105.153,21
69.6,104.936,21
69.9,104.724,21
147.3,104.98,21
147.2,105.233,21
147.8,105.486,21
147.4,105.734,21
69.9,105.524,21
69.7,105.314,21
147.1,105.557,21
148.5,105.805,21
70.2,105.601,21
69.7,105.395,21
147.0,105.632,21
148.1,105.872,21
69.7,105.669,21
146.7,105.898,21
69.9,105.698,21
148.6,105.935,21
70.3,105.739,21
148.9,105.975,21
69.8,105.778,21
147.2,106.002,21
147.0,106.223,21
70.0,106.029,21
69.6,105.835,21
70.0,105.645,21
69.6,105.456,21
146.5,105.671,21
147.6,105.889,21
151.4,106.125,21
147.1,106.336,21
69.9,106.149,21
69.9,105.964,21
147.5,106.175,21
147.4,106.383,21
69.8,106.199,21
69.7,106.017,21
147.1,106.221,21
147.4,106.425,21
69.6,106.244,21
69.6,106.064,21
69.8,105.887,21
69.9,105.713,21
70.2,105.541,21
69.8,105.369,21
70.0,105.2,21
69.7,105.031,21
69.7,104.863,21
70.1,104.7,21
69.9,104.536,21
69.9,104.374,21
70.0,104.214,21
70.0,104.056,21
69.8,103.898,21
69.6,103.741,21
69.6,103.585,21
70.0,103.432,21
146.9,103.629,21
147.4,103.826,21
69.8,103.674,21
70.0,103.523,21
69.9,103.374,21
69.9,103.226,21
69.6,103.078,21
69.8,102.932,21
70.0,102.788,21
70.0,102.645,21
147.3,102.839,21
147.4,103.031,21
69.9,102.888,21
69.7,102.747,21
69.7,102.606,21
69.8,102.467,21
147.1,102.655,21
148.0,102.846,21
69.8,102.708,21
69.8,102.57,21
146.7,102.754,21
147.2,102.937,21
69.6,102.8,21
147.3,102.982,21
69.9,102.847,21
148.4,103.033,21
147.4,103.212,21
148.7,103.396,21
69.7,103.26,21
147.0,103.435,21
153.3,103.634,21
69.8,103.5,21
69.6,103.366,21
147.2,103.538,21
147.3,103.71,21
69.7,103.577,21
69.5,103.444,21
69.6,103.313,21
69.9,103.184,21
147.2,103.353,21
146.7,103.52,21
70.1,103.392,21
69.7,103.264,21
69.8,103.137,21
69.9,103.012,21
146.8,103.176,21
147.1,103.341,21
69.7,103.215,21
69.9,103.091,21
146.9,103.254,21
146.9,103.415,21
69.9,103.292,21
263.8,103.879,21
147.2,104.038,21
146.8,104.193,21
147.1,104.349,21
147.0,104.503,21
147.1,104.656,21
70.0,104.532,21
146.9,104.683,21
147.4,104.835,21
147.7,104.987,21
70.0,104.863,21
70.0,104.74,21
70.1,104.619,21
69.7,104.497,21
70.0,104.377,21
69.9,104.257,21
69.9,104.138,21
147.3,104.287,21
147.3,104.435,21
147.6,104.583,21
147.1,104.728,21
147.4,104.873,21
146.8,105.015,21
69.5,104.895,21
70.1,104.778,21
69.6,104.66,21
70.0,104.544,21
147.2,104.686,21
149.0,104.833,21
70.1,104.718,21
79.8,104.636,21
69.6,104.521,21
146.8,104.659,21
69.5,104.544,21
147.2,104.683,21
147.1,104.821,21
149.2,104.965,21
147.7,105.103,21
126.3,105.171,21
69.6,105.057,21
146.9,105.19,21
147.2,105.324,21
69.8,105.211,21
69.9,105.1,21
69.9,104.989,21
70.0,104.879,21
146.5,105.009,21
147.2,105.141,21
69.4,105.03,21
69.8,104.92,21
69.6,104.811,21
69.9,104.703,21
70.1,104.597,21
69.5,104.489,21
147.4,104.62,21
147.0,104.749,21
147.3,104.879,21
147.4,105.008,21
147.1,105.135,21
147.2,105.261,21
69.5,105.154,21
69.7,105.048,21
69.9,104.943,21
69.7,104.838,21
69.9,104.734,21
69.7,104.631,21
147.1,104.756,21
147.5,104.882,21
69.7,104.779,21
70.0,104.677,21
69.7,104.575,21
69.9,104.474,21
69.8,104.374,21
69.7,104.273,21
147.4,104.398,21
147.6,104.522,21
152.7,104.66,21
147.4,104.782,21
69.6,104.682,21
69.7,104.582,21
147.2,104.703,21
147.4,104.824,21
147.4,104.944,21
147.3,105.063,21
70.0,104.964,21
69.9,104.866,21
147.2,104.984,21
147.1,105.101,21
69.8,105.004,21
70.1,104.907,21
147.1,105.023,21
69.8,104.927,21
70.1,104.831,21
69.6,104.735,21
147.4,104.851,21
149.6,104.973,21
147.2,105.087,21
147.6,105.202,21
69.9,105.107,21
146.8,105.219,21
147.8,105.333,21
148.5,105.449,21
70.2,105.355,21
154.4,105.485,21
149.4,105.602,21
69.6,105.506,21
69.8,105.412,21
69.9,105.319,21
69.7,105.225,21
147.3,105.335,21
147.0,105.444,21
69.6,105.351,21
70.0,105.259,21
147.1,105.367,21
147.4,105.476,21
70.0,105.385,21
69.8,105.293,21
69.6,105.202,21
69.4,105.11,21
147.6,105.218,21
147.4,105.326,21
70.2,105.237,21
70.0,105.147,21
163.2,105.294,21
147.0,105.399,21
147.5,105.505,21
70.0,105.416,21
147.5,105.521,21
147.1,105.625,21
147.5,105.729,21
69.6,105.639,21
69.7,105.55,21
69.9,105.462,21
147.5,105.566,21
146.8,105.667,21
70.0,105.58,21
70.0,105.493,21
69.5,105.405,21
69.7,105.318,21
70.1,105.232,21
69.6,105.146,21
69.9,105.061,21
69.8,104.976,21
146.9,105.077,21
147.8,105.179,21
69.5,105.094,21
69.8,105.01,21
146.9,105.109,21
147.4,105.21,21
70.0,105.127,21
69.7,105.043,21
70.1,104.96,21
69.7,104.877,21
147.3,104.977,21
147.7,105.077,21
147.0,105.175,21
148.3,105.275,21
70.0,105.193,21
69.8,105.111,21
70.0,105.03,21
146.3,105.125,21
69.8,105.044,21
147.2,105.141,21
147.1,105.237,21
148.9,105.337,21
69.8,105.256,21
149.0,105.356,21
70.1,105.275,21
69.7,105.195,21
69.9,105.115,21
69.6,105.035,21
69.8,104.955,21
147.0,105.05,21
147.1,105.144,21
69.7,105.065,21
70.0,104.987,21
69.9,104.908,21
70.0,104.831,21
69.5,104.753,21
69.9,104.675,21
147.1,104.769,21
147.3,104.863,21
147.2,104.956,21
147.3,105.049,21
69.8,104.972,21
69.7,104.895,21
147.4,104.987,21
147.1,105.079,21
69.7,105.002,21
69.8,104.926,21
147.1,105.017,21
147.4,105.108,21
148.7,105.202,21
145.7,105.289,21
147.4,105.379,21
147.1,105.468,21
69.8,105.392,21
69.9,105.317,21
70.2,105.242,21
70.0,105.167,21
147.1,105.256,21
147.1,105.344,21
146.6,105.431,21
146.9,105.518,21
69.7,105.443,21
69.6,105.368,21
147.3,105.456,21
146.8,105.542,21
69.9,105.468,21
69.9,105.394,21
69.6,105.32,21
69.9,105.247,21
69.7,105.173,21
69.7,105.1,21
70.0,105.028,21
69.7,104.956,21
70.2,104.885,21
70.1,104.814,21
146.9,104.9,21
148.7,104.989,21
146.9,105.074,21
147.7,105.16,21
147.2,105.245,21
149.6,105.334,21
147.2,105.418,21
147.0,105.502,21
147.1,105.585,21
148.9,105.672,21
147.1,105.755,21
148.5,105.84,21
70.0,105.769,21
147.3,105.851,21
149.3,105.937,21
69.9,105.866,21
69.6,105.794,21
148.6,105.879,21
147.2,105.96,21
69.7,105.889,21
70.0,105.818,21
147.3,105.899,21
147.3,105.98,21
147.2,106.06,21
147.3,106.14,21
147.4,106.22,21
147.2,106.3,21
147.3,106.379,21
147.3,106.458,21
149.4,106.54,21
69.8,106.47,21
147.6,106.548,21
72.8,106.484,21
147.4,106.562,21
147.0,106.639,21
148.0,106.718,21
147.5,106.795,21
69.8,106.725,21
70.1,106.656,21
69.7,106.586,21
69.8,106.517,21
70.2,106.448,21
69.5,106.379,21
147.4,106.456,21
147.7,106.533,21
69.9,106.465,21
70.1,106.397,21
69.9,106.329,21
70.0,106.262,21
69.9,106.194,21
70.0,106.128,21
70.0,106.061,21
69.5,105.994,21
147.5,106.07,21
150.2,106.151,21
69.6,106.084,21
69.9,106.018,21
74.7,105.961,21
70.0,105.895,21
69.7,105.829,21
69.7,105.764,21
146.9,105.838,21
147.2,105.913,21
69.8,105.848,21
69.8,105.783,21
144.0,105.852,21
144.6,105.921,21
69.8,105.856,21
70.0,105.792,21
69.7,105.728,21
147.0,105.801,21
69.8,105.737,21
146.7,105.81,21
70.0,105.747,21
148.7,105.823,21
70.0,105.759,21
148.6,105.835,21
69.4,105.771,21
70.0,105.708,21
70.0,105.645,21
146.7,105.717,21
146.8,105.789,21
71.0,105.728,21
69.8,105.666,21
69.7,105.603,21
69.7,105.541,21
69.5,105.478,21
69.6,105.416,21
147.0,105.488,21
147.0,105.56,21
69.9,105.498,21
69.8,105.437,21
147.1,105.508,21
147.2,105.58,21
146.7,105.65,21
147.1,105.721,21
70.0,105.66,21
69.8,105.599,21
147.3,105.67,21
147.1,105.74,21
69.9,105.679,21
70.4,105.62,21
69.6,105.559,21
70.0,105.499,21
147.0,105.569,21
147.8,105.64,21
69.9,105.58,21
69.8,105.52,21
147.1,105.589,21
146.9,105.658,21
147.0,105.727,21
147.0,105.796,21
69.6,105.736,21
70.2,105.677,21
69.6,105.617,21
70.1,105.559,21
69.8,105.5,21
69.7,105.441,21
70.1,105.383,21
69.8,105.324,21
69.5,105.266,21
69.9,105.208,21
70.2,105.151,21
70.0,105.094,21
69.7,105.036,21
69.7,104.979,21
69.7,104.922,21
69.9,104.865,21
69.7,104.808,21
69.8,104.752,21
69.7,104.695,21
69.8,104.639,21
69.7,104.583,21
146.8,104.651,21
147.7,104.719,21
144.0,104.782,21
149.0,104.853,21
147.3,104.92,21
69.9,104.865,21
148.5,104.934,21
69.4,104.878,21
70.2,104.823,21
69.7,104.767,21
69.8,104.712,21
70.0,104.657,21
148.8,104.727,21
154.1,104.804,21
148.6,104.873,21
148.9,104.942,21
69.5,104.887,21
69.8,104.832,21
147.1,104.898,21
148.7,104.966,21
148.5,105.033,21
70.1,104.979,21
148.3,105.046,21
147.4,105.112,21
152.5,105.185,21
147.2,105.25,21
144.4,105.31,21
144.0,105.369,21
144.4,105.429,21
148.1,105.494,21
70.0,105.44,21
69.8,105.386,21
146.8,105.449,21
146.7,105.512,21
144.9,105.572,21
144.8,105.631,21
69.8,105.577,21
70.0,105.523,21
144.7,105.582,21
144.3,105.641,21
148.3,105.705,21
145.8,105.765,21
69.7,105.711,21
70.1,105.658,21
149.1,105.723,21
148.7,105.787,21
70.1,105.734,21
69.9,105.68,21
144.9,105.739,21
149.3,105.803,21
147.0,105.864,21
144.1,105.921,21
148.9,105.985,21
148.7,106.048,21
148.3,106.11,21
148.2,106.172,21
69.8,106.118,21
69.9,106.065,21
148.6,106.128,21
148.7,106.19,21
144.9,106.247,21
144.4,106.302,21
144.1,106.357,21
148.8,106.419,21
146.5,106.477,21
143.9,106.532,21
147.1,106.591,21
147.5,106.65,21
144.2,106.704,21
148.0,106.764,21
69.9,106.71,21
148.6,106.771,21
69.7,106.717,21
144.5,106.772,21
149.2,106.832,21
70.0,106.78,21
69.8,106.727,21
147.1,106.785,21
147.8,106.843,21
69.5,106.79,21
69.8,106.737,21
69.7,106.685,21
70.0,106.633,21
146.8,106.69,21
147.1,106.747,21
70.0,106.695,21
69.9,106.643,21
147.2,106.7,21
147.2,106.757,21
69.8,106.705,21
69.8,106.653,21
69.7,106.602,21
69.8,106.55,21
147.4,106.607,21
146.9,106.663,21
69.7,106.612,21
69.9,106.561,21
146.6,106.617,21
147.3,106.673,21
69.7,106.622,21
70.2,106.572,21
147.5,106.628,21
146.7,106.683,21
69.8,106.632,21
69.6,106.582,21
70.0,106.531,21
69.9,106.481,21
146.6,106.536,21
147.4,106.592,21
147.5,106.648,21
147.4,106.703,21
146.7,106.758,21
147.1,106.812,21
147.2,106.867,21
147.3,106.922,21
70.2,106.872,21
70.0,106.823,21
147.5,106.877,21
147.5,106.932,21
69.8,106.882,21
69.8,106.832,21
70.2,106.783,21
69.8,106.734,21
70.1,106.685,21
70.0,106.636,21
69.9,106.586,21
69.8,106.537,21
147.1,106.591,21
147.6,106.646,21
69.9,106.597,21
147.3,106.651,21
147.1,106.705,21
148.8,106.76,21
69.8,106.712,21
148.7,106.767,21
70.0,106.719,21
147.0,106.772,21
146.5,106.824,21
74.8,106.782,21
69.8,106.733,21
70.0,106.685,21
69.9,106.637,21
147.2,106.69,21
69.7,106.642,21
147.3,106.695,21
146.7,106.747,21
147.1,106.799,21
147.3,106.852,21
147.7,106.905,21
73.7,106.862,21
70.1,106.814,21
70.0,106.767,21
69.8,106.719,21
70.0,106.672,21
147.3,106.724,21
147.2,106.776,21
151.0,106.833,21
147.0,106.884,21
70.0,106.837,21
69.8,106.79,21
147.0,106.841,21
147.2,106.892,21
69.8,106.845,21
70.0,106.798,21
69.8,106.751,21
70.0,106.705,21
147.7,106.757,21
147.0,106.808,21
69.9,106.761,21
69.9,106.714,21
147.5,106.766,21
147.4,106.817,21
69.7,106.77,21
70.2,106.724,21
74.1,106.684,21
70.2,106.638,21
146.8,106.688,21
147.3,106.739,21
70.0,106.693,21
69.8,106.647,21
70.2,106.602,21
69.8,106.556,21
69.5,106.51,21
70.1,106.465,21
69.8,106.42,21
70.3,106.375,21
70.1,106.33,21
69.7,106.285,21
69.7,106.24,21
69.5,106.195,21
69.9,106.15,21
71.2,106.107,21
69.8,106.063,21
147.2,106.113,21
146.9,106.163,21
147.2,106.213,21
147.2,106.263,21
149.0,106.315,21
147.2,106.365,21
151.0,106.419,21
147.4,106.469,21
70.1,106.425,21
70.0,106.381,21
69.7,106.336,21
69.8,106.292,21
147.1,106.341,21
147.2,106.391,21
69.7,106.346,21
70.2,106.303,21
146.5,106.351,21
147.3,106.4,21
147.1,106.449,21
147.4,106.498,21
147.4,106.547,21
147.3,106.596,21
69.8,106.552,21
69.8,106.508,21
147.2,106.556,21
70.0,106.513,21
147.0,106.561,21
147.5,106.609,21
69.7,106.566,21
70.1,106.523,21
147.4,106.571,21
147.5,106.619,21
70.1,106.576,21
69.7,106.533,21
69.8,106.49,21
69.9,106.447,21
69.5,106.403,21
70.0,106.361,21
146.9,106.408,21
147.1,106.456,21
147.6,106.504,21
147.1,106.551,21
69.7,106.508,21
70.1,106.466,21
69.7,106.423,21
70.0,106.381,21
69.5,106.338,21
69.8,106.296,21
69.8,106.254,21
69.8,106.212,21
147.5,106.259,21
147.3,106.306,21
69.7,106.264,21
69.9,106.223,21
69.8,106.181,21
70.1,106.139,21
147.1,106.186,21
147.4,106.233,21
69.6,106.192,21
69.6,106.15,21
147.0,106.196,21
148.5,106.245,21
70.0,106.203,21
146.9,106.25,21
70.0,106.208,21
147.3,106.255,21
69.3,106.213,21
147.0,106.259,21
146.7,106.305,21
148.6,106.353,21
153.2,106.406,21
69.7,106.364,21
160.2,106.425,21
146.8,106.47,21
150.3,106.519,21
147.1,106.565,21
147.9,106.611,21
69.9,106.57,21
69.8,106.529,21
147.0,106.574,21
154.2,106.627,21
147.4,106.673,21
147.4,106.718,21
69.5,106.677,21
69.7,106.635,21
70.1,106.595,21
69.8,106.554,21
147.6,106.6,21
147.5,106.645,21
147.4,106.69,21
147.8,106.735,21
69.4,106.694,21
69.9,106.654,21
147.5,106.698,21
147.5,106.743,21
70.0,106.703,21
69.6,106.662,21
147.0,106.706,21
146.9,106.75,21
147.3,106.795,21
147.1,106.839,21
147.4,106.883,21
147.4,106.927,21
70.0,106.887,21
69.8,106.846,21
69.7,106.806,21
75.0,106.772,21
70.0,106.732,21
69.8,106.692,21
147.1,106.736,21
146.6,106.779,21
69.7,106.739,21
69.8,106.699,21
147.5,106.743,21
147.6,106.787,21
70.1,106.747,21
69.9,106.708,21
147.1,106.751,21
69.8,106.712,21
147.0,106.755,21
147.1,106.798,21
69.7,106.758,21
70.0,106.719,21
69.8,106.68,21
69.7,106.64,21
70.1,106.602,21
104.3,106.599,21
146.8,106.642,21
147.5,106.685,21
146.0,106.726,21
147.1,106.769,21
156.2,106.821,21
148.6,106.865,21
146.7,106.907,21
130.9,106.932,21
70.0,106.894,21
146.5,106.935,21
147.0,106.977,21
146.7,107.019,21
147.2,107.061,21
69.8,107.022,21
69.8,106.983,21
70.0,106.944,21
69.5,106.905,21
69.7,106.867,21
70.1,106.829,21
69.7,106.79,21
70.0,106.752,21
147.9,106.794,21
146.4,106.835,21
70.0,106.797,21
69.8,106.759,21
146.8,106.8,21
147.1,106.842,21
69.7,106.804,21
69.9,106.766,21
69.8,106.728,21
70.1,106.69,21
147.3,106.732,21
147.3,106.773,21
147.0,106.815,21
147.1,106.856,21
70.1,106.818,21
70.1,106.781,21
70.1,106.743,21
70.2,106.706,21
69.8,106.669,21
69.9,106.631,21
146.7,106.672,21
147.0,106.713,21
69.9,106.676,21
69.8,106.638,21
147.5,106.68,21
147.6,106.721,21
69.8,106.684,21
147.3,106.725,21
69.7,106.687,21
70.1,106.65,21
147.4,106.691,21
147.4,106.732,21
69.8,106.695,21
69.7,106.658,21
70.1,106.622,21
69.7,106.585,21
69.7,106.548,21
70.0,106.511,21
147.1,106.552,21
148.5,106.594,21
69.7,106.557,21
70.0,106.521,21
69.8,106.484,21
146.8,106.524,21
70.2,106.488,21
146.7,106.528,21
69.8,106.492,21
153.3,106.538,21
146.5,106.577,21
148.9,106.619,21
69.7,106.583,21
147.8,106.623,21
147.1,106.663,21
225.0,106.779,21
147.4,106.819,21
69.5,106.783,21
70.0,106.746,21
146.9,106.786,21
149.1,106.827,21
69.9,106.791,21
69.7,106.755,21
70.0,106.719,21
70.1,106.683,21
69.7,106.647,21
69.9,106.612,21
147.0,106.651,21
147.1,106.69,21
69.7,106.654,21
69.6,106.618,21
70.0,106.583,21
69.7,106.547,21
70.0,106.512,21
70.1,106.477,21
69.5,106.441,21
70.1,106.406,21
69.5,106.371,21
70.2,106.336,21
147.7,106.376,21
147.0,106.415,21
70.0,106.38,21
70.0,106.345,21
146.9,106.384,21
69.7,106.349,21
69.6,106.314,21
70.1,106.279,21
146.8,106.318,21
147.4,106.357,21
70.0,106.322,21
70.3,106.288,21
70.0,106.254,21
69.6,106.219,21
69.8,106.185,21
69.9,106.15,21
147.3,106.189,21
147.1,106.228,21
69.8,106.193,21
69.8,106.159,21
69.7,106.125,21
69.9,106.091,21
69.8,106.057,21
69.8,106.023,21
147.3,106.061,21
70.1,106.028,21
69.7,105.994,21
69.8,105.96,21
146.7,105.998,21
148.3,106.037,21
147.6,106.076,21
147.2,106.114,21
70.1,106.081,21
146.4,106.118,21
147.6,106.157,21
149.1,106.197,21
69.9,106.163,21
92.4,106.15,21
69.8,106.117,21
70.0,106.083,21
69.6,106.05,21
69.3,106.016,21
70.2,105.983,21
69.6,105.949,21
69.9,105.916,21
146.4,105.953,21
147.3,105.991,21
147.4,106.029,21
147.1,106.067,21
69.8,106.034,21
69.8,106.0,21
69.5,105.967,21
70.0,105.934,21
69.7,105.901,21
70.0,105.868,21
70.0,105.836,21
70.0,105.803,21
70.0,105.77,21
70.0,105.738,21
69.8,105.705,21
69.8,105.673,21
154.5,105.717,21
148.3,105.755,21
69.6,105.723,21
69.8,105.69,21
69.8,105.658,21
69.6,105.625,21
147.1,105.663,21
147.3,105.7,21
147.4,105.738,21
147.1,105.775,21
147.2,105.812,21
147.4,105.849,21
147.2,105.887,21
147.1,105.923,21
147.2,105.96,21
146.8,105.997,21
69.8,105.965,21
69.7,105.932,21
69.8,105.9,21
69.8,105.868,21
147.1,105.905,21
147.4,105.941,21
69.6,105.909,21
69.6,105.877,21
70.0,105.845,21
70.0,105.813,21
70.1,105.782,21
69.9,105.75,21
69.9,105.718,21
69.7,105.686,21
147.0,105.723,21
147.3,105.759,21
146.9,105.796,21
147.4,105.832,21
75.9,105.806,21
149.4,105.844,21
70.0,105.813,21
147.1,105.849,21
147.3,105.885,21
147.8,105.922,21
146.9,105.958,21
75.7,105.932,21
69.6,105.9,21
147.5,105.936,21
147.3,105.972,21
147.4,106.008,21
147.2,106.044,21
69.6,106.012,21
69.9,105.981,21
147.2,106.017,21
147.3,106.053,21
69.9,106.021,21
70.0,105.99,21
70.0,105.959,21
69.9,105.928,21
69.6,105.896,21
69.8,105.865,21
69.8,105.834,21
69.7,105.803,21
147.2,105.839,21
147.2,105.874,21
70.0,105.843,21
69.6,105.812,21
69.9,105.782,21
70.1,105.751,21
146.8,105.786,21
147.7,105.822,21
70.0,105.791,21
70.0,105.761,21
146.5,105.796,21
147.6,105.831,21
70.4,105.801,21
69.8,105.77,21
147.4,105.806,21
151.5,105.845,21
69.8,105.814,21
70.0,105.784,21
69.6,105.753,21
70.0,105.723,21
147.5,105.758,21
147.0,105.793,21
69.8,105.762,21
69.7,105.732,21
147.6,105.767,21
147.3,105.802,21
147.1,105.837,21
147.4,105.872,21
69.7,105.842,21
70.0,105.812,21
147.4,105.846,21
147.8,105.882,21
69.9,105.851,21
69.6,105.821,21
146.8,105.855,21
148.2,105.891,21
147.0,105.925,21
146.7,105.959,21
69.9,105.929,21
146.8,105.963,21
147.0,105.997,21
146.5,106.031,21
147.3,106.065,21
149.0,106.101,21
147.7,106.135,21
147.4,106.169,21
147.6,106.204,21
70.0,106.174,21
70.0,106.144,21
147.8,106.178,21
147.0,106.212,21
147.1,106.246,21
149.6,106.281,21
148.5,106.316,21
147.5,106.35,21
69.8,106.32,21
69.8,106.29,21
147.4,106.324,21
147.1,106.357,21
147.4,106.391,21
147.0,106.424,21
69.6,106.394,21
70.3,106.364,21
70.1,106.335,21
69.8,106.305,21
69.6,106.275,21
69.7,106.245,21
70.0,106.216,21
69.8,106.186,21
147.1,106.219,21
147.0,106.253,21
70.0,106.223,21
70.0,106.194,21
147.2,106.227,21
146.5,106.26,21
70.0,106.23,21
69.7,106.201,21
70.3,106.172,21
69.8,106.142,21
147.1,106.175,21
146.8,106.208,21
69.7,106.179,21
70.0,106.15,21
70.0,106.121,21
69.9,106.092,21
69.7,106.062,21
69.8,106.033,21
69.7,106.004,21
69.6,105.975,21
148.0,106.009,21
146.8,106.041,21
69.9,106.012,21
70.0,105.984,21
147.0,106.016,21
147.0,106.049,21
69.6,106.02,21
147.0,106.053,21
146.5,106.085,21
70.1,106.056,21
147.5,106.089,21
147.5,106.122,21
146.7,106.154,21
147.5,106.187,21
69.7,106.158,21
146.5,106.19,21
147.2,106.222,21
148.6,106.256,21
151.9,106.292,21
148.9,106.325,21
147.5,106.357,21
70.8,106.329,21
70.0,106.301,21
146.7,106.333,21
147.1,106.365,21
69.9,106.336,21
70.1,106.308,21
69.9,106.279,21
70.3,106.251,21
69.4,106.222,21
70.0,106.194,21
69.7,106.166,21
69.7,106.137,21
70.2,106.109,21
70.1,106.081,21
69.8,106.053,21
69.8,106.025,21
147.1,106.057,21
147.2,106.089,21
